index,song,year,artist,genre,lyrics,word_count
200060,mama-don-t-forget-to-pray-for-me,2001,diamond-rio,Country,well hello its good to hear your voice i hate to call so late but i didnt have a choice im calling you from dallas headed for la i wish i had more time to talk theres so much to say no i aint forgot how i was raised but im livin way too fast its a roller coaster ride up and down my new job is going great im headed for the top i should be happy but somehow im not sometimes i think the devil has got me by the sleeve oh mama dont forget to pray for me tell me how is the weather have you put the garden out are the dogwoods bloomin out behind the house no im not sick theres nothin wrong dont wake up dad i just thought of you and home and got a little sad no i aint forgot how i was raised but im livin way too fast its a roller coaster ride up and down my new job is going great im headed for the top i should be happy but somehow im not oh sometimes i think the devil has got me by the sleeve oh mama dont forget to pray for me oh mama dont forget to pray for me,213
200061,gone-out-of-my-mind,2001,diamond-rio,Country,your love just came to visit your memory came to stay its a shame that being gone dont mean you went away for me it wont be over til the day i find that one of us has gone out of my mind ill give up on loving you or else ill go insane it really makes no difference as long as theres no pain i know its just a matter of misery and time til one of us has gone out of my mind either ill forget or ill go crazy one way or another im gonna leave you behind i know that ill be tortured by your memory til one of us has gone out of my mind,120
200062,i-m-trying,2001,diamond-rio,Country,she said im not pointing fingers he said yes you are cause you wouldnt bring it up if you werent if i told you ive been walking out in the dark night thinking would you take this truth this alcohol is worth oh i cant change whats done is done but i can tell you this not a day goes by that i dont curse myself and all my sins and i need you to hold on to while this part of me is dying no i havent kicked the demons that haunt me im trying im trying she sat down on the floor said i wish that i was stronger right now i feel as fragile as glass and i want to believe you believe whats held you has freed you and i hate these doubts that keep on coming back my parents think im crazy for staying here this long but theres nothing more i want for us than to prove to them theyre wrong i dont want to be afraid i dont want to think youre lying though i havent found the faith that i need im trying im trying he asked do you want me to leave cause if you do you know i will but she said much to his disbelief no i love you still oh i love you still he said i dont know why ive been the fool but i can tell you this not a day goes by that i dont curse myself and all my sins then he dropped down to his knees by now they both were crying he said i havent been the man i want to be but im trying im trying oh im trying oh im trying,291
200063,i-could-do-it-with-my-eyes-closed,2001,diamond-rio,Country,moonlight in a dew drop two miles to the ridge top one hand on the wheel is probably one more than i need bald tires in a dirt rut chauffeur us all the way up weve been there enough all we gotta do is turn the key  just like the back of your hand i know my way around this land around every curve and bend from your heart down to your soul there aint nothing i cant do when it comes to loving you its like flying down these old back roads i could do it with my eyes closed well kill the motor when we get there ill pull the ribbon from your hair well lay up on the hood and i can stare at you all night and youll say when were over that hill are you gonna love me still well baby you know i will its just like riding a bike  they cant tell us love is blind cause it brought us right where we are tonight there aint nothing i cant do when it comes to loving you its like flying down these old back road i could do it with my eyes closed i could love you with my eyes closed i could do it with my eyes closed,218
147905,danger-zone,2001,g-dep,Hip-Hop,background ad libs by p diddy danger danger ah ah ah danger today is the day we ride yous a made your whole fucking family by this is how we ride see me smoking that seaweed whyall gonna see me today fuck that when we come through just crowd crowd up around whyall listen to the sound yo this is for the way we rock thinkin bad boy gonna stop we not yo we step up in the scene like oh you hear their flow and then there they go in the range ro see the ringers go blind there the brain go every single time put it in perspective reflection in step step to the left while i rep it to the death easily approached smokin on the roach in coach til im so high im on another plane hey every fucking spot we go we just rock you see now we know fuckin news cameras they want to get the footage want to grind out find out where my hood is lets just say that this is how we put it down whyall niggas cool out and lounge fuck around radios down this say we go round this bullshit straight to the plate now every fucking spot we go gust when you thought we would stop we go came a long way from them nice hallways what you talk about we could do it all day what you say now hook 1 now this jam here be the danger zone danger everywhere i go got a danger zone danger niggas cant roam to the danger zone danger you wont come home from the danger zone danger you gotta have chrome in the danger zone danger cause you all alone in the danger zone danger cant call home from the danger zone danger lounge homeboy you in the danger zone danger if you dont know you better ah ah ah get your coverage got no money for the show then dub it make moves forward get on with the green get the white out im a blow wit ya team put it up in smoke when the album wrote cadillac on spokes and it aint a fuckin joke aint no laughin straight up mashing catch me in a brand new ate up madison magazine ads and gdep has it bad boy classic that boy acid thats it blowing up your audio stacking is all we know catch you before we go world yeah this is just the way we roll got a bank roll im a get it on swoll fuck the parole catch me in cancun niggas want to know when my joint go boom soon hook 2 now this jam here be the danger zone danger everywhere i go got a danger zone danger niggas cant roam to the danger zone danger you wont come home from the danger zone danger you gotta have chrome in the danger zone danger cant call home from the danger zone danger cause aint no phones in the danger zone danger lounge homeboy you in the danger zone danger fully loaded full pound ah ah ah is a dangerous sound got me aimin to pound on dangerous ground my aim gear is sound type like wind is to changin the cloud and it rains on the crowd you blazin this loud you raisin your brow in amazement astounded your plane been grounded name been clowned and your brain been found in the asian brown bin with flies around it look what the pound did not like the brown kid then look around cause youre quite surrounded fight the rounds but cant find the rounds that might swipe you down it looks like youre down kid spoon fed in the hospital bed when i popped you aint shit the doctor you dead start listening to gospel instead cops still the head so im hostile in fed so hook 3 lounge homeboy you in the danger zone danger niggas dont roam to the danger zone danger everywhere i go is a danger zone danger you wont come home from the danger zone danger you gotta have chrome in the danger zone danger cause you all alone in the danger zone danger cant call home from the danger zone danger cause aint no phones in the danger zone danger hook 4 now everybody know about the danger zone danger little mutherfuckers and their age is grown danger lotta niggas had to get their fame you blown danger just to get known in the danger zone danger you gotta know the codes in the danger zone danger shit might explode in the danger zone danger niggas unload in the danger zone danger you gotta blaze your chrome or change is on danger ahh ahh ahh,800
200055,i-m-already-gone,2001,diamond-rio,Country,i suppose i could stop it now say i didnt need it anyhow just walk away and let it go tip my hat and try to play it cool keep myself from being made a fool i could pretend you dont already know that  im already gone i never thought id cross over the line but its way too late your love is just too strong and im already gone theres no doubt about how i feel both my hands are off the wheel so now its really up to you this is something that ive never done you know ive always been the first to run girl this time theres nothing i can do cause  i tried too hard to keep the walls from fallin i found a hiding place and told my heart to wait but ,141
200054,you-make-me-feel,2001,diamond-rio,Country,how i ever made it to you heaven only knows with the doors and the windows to my inside closed i dont now how you got in but ill never let you out again  cause you make me feel every single drop of rain my hearts revealed every time i hear your name i feel your touch in the sunlight on my skin the subtle brush of your kisses in the wind you take my dreams and you make them even more you make me feel like i never loved before you lift me high light me on fire you set me free you let me see you make me feel now it seems like everything you do surprises me i never thought id ever really love reality but you gave me a taste for love that i couldnt imagine of ,143
200053,wild-blue-yonder,2001,diamond-rio,Country,if you need a prison break i will be the file in the cake we will make a great escape into the wild blue yonder if you need to chase the blues i will be your running shoes well double back and leave no clues into the wild blue yonder into the wild blue yonder where we can be free into the wild blue yonder im takin you with me if you need to fight for love i will be your boxing gloves cheering crowds will lift us up into the wild blue yonder into the wild blue yonder where we can be free into the wild blue yonder im takin you with me if you need someone to care if life is treating you unfair take my love ill lead you there into the wild blue yonder into the wild blue yonder,143
200043,the-love-of-a-woman,2001,diamond-rio,Country,i walked half way across this town singing in the pouring rain i knew someway somehow i had to see your smiling face some people need some time some people need their space but when youre not in my arms youre too far away for the love of a woman the love of a woman like you the love of a woman theres nothing so strong and so true i prayed to god above and ive searched my whole life through for the love of a woman the love of a woman like you my friends all ask me why i lay my heart on the line but somewhere deep down inside they know exactly why when it dont go like you plan theres nothing that hurts so bad but when it works like it should theres nothing on earth known to man like the love of a woman the love of a woman like you the love of a woman theres nothing so strong and so true i prayed to god above and ive searched my whole life through for the love of a woman the love of a woman like you,193
200044,down-by-the-riverside,2001,diamond-rio,Country,i took my baby out and bought her a ring man we planned a wedding come spring staring right into the eyes of my dreams hand in hand down on one knee  down by the riverside down by the riverside told me she would be my bride down by the riverside she said yes as i held her tight we made love in the broad daylight now i know why the old folks say get too close and youll get swept away  spring came and turned by babys head around rains fell and now i feel like i might drown under the weight of this fools crown theres a tree down by the riverside once it held its head up high we carved our vows deep in its side now faithless love makes that willow cry  her love turned out to be a lie,147
200046,night-is-fallin-in-my-heart,2001,diamond-rio,Country,wont you please turn up the lights i cant hardly see thank you kindly but that dont help maybe its just me it seems ive had this problem since my baby packed up to leave you see she used to be my sunshine now were far apart night is fallin in my heart oh the light is slowly fading skies are growing dark night is fallin in my heart could you pull those curtains back and let the morning in whats that you say oh is that a fact well it still seems mighty dim i guess ill just have to live this way unless my baby comes back again you see she used to be my sunshine now were far apart night is fallin in my heart oh the light is slowly fading and as the last ray of love slowly disappears alone in this endless night i just see one thing clear you see she used to be my sunshine now were far apart night is fallin in my heart oh the light is slowly fading,178
200048,you-ain-t-in-it,2001,diamond-rio,Country,sometimes a careless word just rolls right off my tongue no matter what i do it leaves you all undone hey baby no need to go crazy over some little thing ive said cant you see youre the keeper of my heart even when i lose my head  weve still got it no matter how bad it gets even after all this time the slipper still fits hey just look at how far weve come by choosing to stay baby dont go there love dont get nowhere walkin away sometimes the whisper of love gets lost in the angry shout even hearts that are in this deep might think about an easy way out one honest touch makes those worries just fade like stars at dawn these occasional moments of weakness only makes our love more strong  it gets easier all the time oh and harder and harder to leave behind  baby dont go there love dont get nowhere walkin away,164
200049,nowhere-bound,2001,diamond-rio,Country,you save up your money buy you some shoes the highways calling and shes right on cue just when you thought you had it beat youre leaving town on a oneway street  its a hard hard lesson but youre gonna have to learn it its a long cold swim up against the current and somewhere down the line youre gonna have to turn it around cause boy right now youre nowhere bound her words still echo through your mind but fade away as you cross the county line running from trouble or from the truth it doesnt matter either way you lose  well you walk ten miles just to make new tracks but you turn around and find that its twenty miles back and its never gonna change it you keep leaving your hearts gonna break but never break even where to now do you know one things for certain gonna reap just what you sow and all you planted was heartache and pain dont look now but it looks like rain,174
200052,that-s-just-that,2001,diamond-rio,Country,thats just that hes not talkin and shes not speakin and theyre not budgin and thats just that hes just fumin and shes just steamin and theyre not listening to the fact that hearts are cryin and love is dyin and neither wants to understand cause hes not talkin and shes not speakin and theyre not budgin but they used to stroll in the rain then build a fire and pull the shades they kissed their way all through the dark shes whisper all her deepest dreams hed tell her shes his everything shed lay her head down on his heart they were so in love yeah they were so in love hes not talkin and shes not speakin and theyre not budgin and thats just that hope is crumblin and walls are tumblin its all just jumpin right off the tracks and doors are slammin and heels are stompin and theyre both walkin their separate ways and hes not talkin and shes not speakin and theyre not budgin but they used to jump in his car theyre side by side without a care drive till the scenery was right lay on a blanket on the ground and watch the clouds blow around just holdin each other tight they were so in love yeah they were so in love they were so in love yeah they were so in love if hed start talkin and shed start speakin and theyd start tryin theyd start to see thats its worth keepin and theyre worth savin and theyre not far from what they need to start forgivin and start relivin all the love they used to have so he starts budgin and she starts biddin and he stops steepin and she starts givin and they start cryin and they start hopin and they start talkin then they take a stroll in the rain and build a fire pull the shades kiss their way all through the dark she whispers all her deepest dreams he tells her shes his everything she lays her head down on his heart theyre so in love yeah they are so in love and thats just that,359
200050,meet-in-the-middle,2001,diamond-rio,Country,it was seven hundred fenceposts from your place to ours neither one of us was old enough to drive a car sometimes it was raining sometimes it would shine we wore out that gravel road between your house and mine id start walking your way youd start walking mine wed meet in the middle neath that old georgia pine wed gain a lot of ground cause wed both give a little and their aint no road to long when you meet in the middle its been seven years tomorrow since we said our vows under that old pine tree you ought to see it now standing in the back yard reminding me and you that if we dont see eye to eye theres something we can do id start walking your way youd start walking mine wed meet in the middle neath that old georgia pine wed gain a lot of ground cause wed both give a little and their aint no road to long when you meet in the middle babe i love the way we work it out thats what loves about id start walking your way youd start walking mine wed meet in the middle neath that old georgia pine wed gain a lot of ground cause wed both give a little and their aint no road to long when you meet in the middle id start walking your way youd start walking mine wed meet in the middle neath that old georgia pine wed gain a lot of ground cause wed both give a little and their aint no road to long when you meet in the middle id start walking your way youd start walking mine wed meet in the middle neath that old georgia pine wed gain a lot of ground cause wed both give a little and their aint no road to long when you meet in the middle,316
200051,one-more-day,2001,diamond-rio,Country,last night i had a crazy dream a wish was granted just for me it could be for anything i didnt ask for money or a mansion in malibu i simply wished for one more day with you one more day one more time one more sunset maybe id be satisfied but then again i know what it would do leave me wishing still for one more day with you one more day first thing id do is pray for time to crawl id unplug the telephone and keep the tv off id hold you every second say a million i love yous thats what id do with one more day with you one more day one more time one more sunset maybe id be satisfied but then again i know what it would do leave me wishing still for one more day with you,145
200045,sweet-summer,2001,diamond-rio,Country,he had a freezer full of bomb pops push ups drum sticks and dreamcicles and a paint chipped change box full of sticky quarters dimes and nickles it was automatic when we heard that song run home and get your money before hes gone lookin underneath the chrysler in the driveway hey dad what ya doin the smell of summer twilight theres always somebody barbequen truth or dare with the kdis on our road hide and seek till your mama called you home  sweet summer yeah i remember that sweet summer let me take you back her mom and mine were best friends and she was the youngest of three daughters an angel on a pink schwinn my first crush those days were never too long and never too hot even though i was out of school i was learnin a lot  theres not a day that i dont remember from the end of may to the first of september ,163
271475,every-time-i-look-at-you,2001,blake-shelton,Country,written by blake shelton  doug johnson it brings back an old feeling running into you like this im really not afraid of hurting but i cant stand the awkwardness do i laugh do i cry do i dare look in your eyes oh no here it goes my hands start to shake my hearts gonna show like the day we met to the night you said were through every time i look at you you seem to be a bit distracted i wish that i could feel the same you never were too good at acting baby some things never change i cant keep from letting go its something that i cant control oh no here it goes my hands start to shake my hearts gonna show like the day we met to the night you said were through every time i look at you you stand there looking sweet and innocent but how can you be so cruel and confident at my expense oh no here it goes my hands start to shake my hearts gonna show like the day we met to the night you said were through every time i look at oh no here it goes my hands start to shake my hearts gonna blow like the day we met to the night you said were through every time i look at you oh yeah every time i look at you,236
271474,austin,2001,blake-shelton,Country,she left without leavin a number said she needed to clear her mind he figured shed gone back to austin cause she talked about it all the time it was almost a year before she called him up three rings and an answering machine is what she got if your callin bout the car i sold it if this is tuesday night im bowlin if youve got somethin to sell your wastin your time im not buyin if its anybody else wait for the tone you know what to do and ps if this is austin i still love you the telephone fell to the counter she heard but she couldnt believe what kind of man would hang on that long what kind of love that must be she waited three days and then she tried again she didnt know what shed say but she heard three rings and then if its friday night im at the ball game and first thing saturday if it dont rain im headed out to the lake and ill be gone all weekend long but ill call you back when i get home on sunday afternoon and ps if this is austin i still love you well this time she left her number but not another word when she waited by the phone on sunday evening and this is what he heard if your callin bout my heart its still yours i should have listened to it a little more then it wouldnt have taken me so long to know where i belong and by the way boy this is no machine your talkin to cant you tell this is austin and i still love you i still love you,286
271473,if-i-was-your-man,2001,blake-shelton,Country,if i was a cloud id make baby raindrops and theyd feed the treetops if i was a cloud if i was the sun id shine on the flowers and pass on the power if i was the sun if i was the moon id caress every ocean in celestial motion if i was the moon if i was a star charmed and enchanted all wishes would be granted if i was a star if i was your man the kisses would linger id melt in your fingers if i was your man if i was your man wed share every shower and wash away the hours baby if i was your man if i was a song id reach all the people from barrooms to steeples if i was a song if i was a dream id be sweeter than honey id be bigger than money if i was a dream if i was your man wed dance through the daisies theyd say we were crazy girl if i was your man if i was your man id pump you with this passion youd get more than fashion baby if iiiii was your man you would not have to hurry id rub away your worries girl if i was your man if i was your man then wed be together now and forever baby if i was your man and if we were love wed heal every nation wed be on everybodys station if we were love if i was your man sweet lovin man if i was your man if i was your man,266
271472,ol-red,2001,blake-shelton,Country,well i caught my wife with another man and it cost me 99 on a prison farm in georgia close to the florida line well ive been here for two long years i finally made the warden my friend and so he sentenced me to a life of ease takin care of ol red now ol red hes the damnedest dog that ive ever seen got a nose that can smell a two day trail hes a four legged trackin machine you can consider yourself mighty lucky to get past the gators in the quicksand fence but all these years that ive been here aint nobody got past red and the warden sang come on somebody why dont you run ol reds itchin to have a little fun get my lantern get my gun redll have you treed for the mornin comes well i payed off the guard and i sent out a letter to my cousin up in tennessee and he brought down a blue tick hound she was pretty as she could be well they pinned her up in the swamplands bout a mile just south of the gate well id take ol red for his evenin runs id just drop him off and wait and the warden sang come on somebody why dont you run ol reds itchin to have a little fun get my lantern get my gun redll have you treed for the mornin comes now ol red got real used to seein his lady every night so i kept him away for three or four days and waited til the time got right well i made my run in the evenin sun and i smiled when i heard let red out cause i was headed north to tennessee and ol red was headed south and the warden sang come on somebody why dont you run ol reds itchin to have a little fun get my lantern get my gun redll have you treed for the mornin comes now theres red haired blue ticks all in the south love got me in here and love got me out,353
271471,i-thought-there-was-time,2001,blake-shelton,Country,i knew something was the matter it really needed my attention and i had planned to look into it someday but i was busy making money i wanted you to be proud of me now i wish i could turn the clock back someway i thought there was time i never thought that you would leave me i always thought that i could find you somewhere near a phone to answer when i call now you have my full attention now youre all that i can think of this is not what i expected at all i thought there was time i thought there was time are you even on this planet can you see these pretty flowers or am i standing here just talking to the wind how i wish that i had told you how i wish that i had shouted i love you i love you i love you i love you back then,157
271470,problems-at-home,2001,blake-shelton,Country,fires are burning up the forests down along the amazon theres children starving in guatemala theyre just barely hanging on and i pray theyll find the answer that theres a way to right the wrong and lord while your listen could i mention some troubles of my own i got problems right here at home a teenage boy in mississippi brings his daddys gun to school a little girl in new york city buys cocaine for momma to use and i pray theyll find the answer that theres a way to right the wrong and lord while your listen could i mention some troubles of my own i got problems right here at home my wife is crying our babys fighting a battle she may not win the doctors doing all that he can god now its all in your hands and i pray theyll find the answer that theres a way to right the wrong now im just one man a grain of sand in a troubled world i know but ive got a problem right her at home ive got a problem,184
271469,she-doesn-t-know-she-s-got-it,2001,blake-shelton,Country,on friday night when i see her out even in a crowd shes hard to miss there aint a man breathing air who wouldnt stop and stare and the best part is chrous she doesnt know shes got it she doesnt know how bad we want it she doesnt know shes got it and thats whats a gettin to me shell close her eyes when the music plays and the way she sways really rocks the room she doesnt mean to get things stirred its just a thing in her that was born to move she doesnt know shes got it she doesnt know how bad i want it she doesnt know shes got it and thats whats a gettin to me im gonna work my courage up tell her im in love im in love a lot she has my heart on a string like everything the girl has got she doesnt know shes got it she doesnt know how bad i want it she doesnt know shes got it and thats whats a gettin to me she doesnt know shes got it she doesnt know how bad i want it she doesnt know shes got it and thats whats a gettin to me,205
271468,same-old-song,2001,blake-shelton,Country,now i love country music and i guess i always will but these days when i turn on the radio its just not the same thrill i like a song that gives me chill bumps now and then theres some that still do but im fed up with the same old vanilla hey how bout you im tired of the same old guy with the same old song about the same old love it goes on and on same old guitar and the same old strum i may be country but im not dumb hey there mister songwriter come and visit in my home then tell me about life being perfect and love that goes on and on and on then ride with me in my old bronco down to the factory for eight hours then let me introduce you to my supervisor then write me a song about sunshine and flowers and the same old guy with the same old song about the same old love it goes on and on same old guitar and the same old strum i may be country but im not dumb i want to hear a song about passion i want to hear a song about sin i want to hear a song about redemption yeah sing me one of them tell me about a cowboy in australia tell me about a prisoner in china tell me about some old stock car driver down in owensburg south carolina instead of the same old guy with the same old song about the same old love it goes on and on and on same old guitar and the same old strum i may be country but im not dumb same old same old same old,290
271467,all-over-me,2001,blake-shelton,Country,there was a time i really used to care about what others thought and the way they talk in a crowd i used to pull away when she would kiss my face and touch my hair she didnt care who saw  she was all over me and i used to let it get all over me and now to prove that i love her id crawl on my knees for the whole world to see now that shes all over me the sky is blue but from where i stand in the middle of this heartache it sure looks gray all alone what i wouldnt give if i could feel the familiar touch of her love holding me again  ,122
271466,that-s-what-i-call-home,2001,blake-shelton,Country,theres a house thats a little run down this city aint never found its miles and miles from a paved road thats where we grew up seven children raised on love when life gets hard thats where we go  daddy dont know a stranger a handshake and hes your friend oh and mama shes an angel shell hold you tight till the heartache ends just a place made of nails and wood but its the love that makes you feel so good thats what i call thats what i call home daddy built it with his own two hands overlooking his grandpas land now through the years a lot has changed but driving up this gravel road i get that feeling in my soul i thank god some things still remain daddy dont know a stranger a handshake and hes your friend oh and mama shes an angel shell hold you tight till the heartache ends just a place made of nails and wood but its the love that makes you feel so good thats what i call thats what i call home once i get myself through that old screen door the world cant touch me anymore  thats what i call home thats what i call home,210
200064,mirror-mirror,2001,diamond-rio,Country,mirror mirror on my wall tell me who is the loneliest fool of all no wait a minute i believe i see the answer staring back at me spent most of the morning laying in bed lunch was a black coffee and three cigarettes they say it will kill me but ive got a hunch that this broken hearts gonna beat em to the punch mirror mirror on my wall tell me who is the loneliest fool of all no wait a minute i believe i see the answer staring back at me yes im the one who swore she would stay right up to the moment the youhaul drove away she didnt leave a table she didnt leave a chair but she knew what she was doing when she left you hanging there mirror mirror on my wall tell me who is the loneliest fool of all no wait a minute i believe i see the answer staring back at me no wait a minute i believe i see the answer staring back at me,176
200065,here-i-go-fallin,2001,diamond-rio,Country,yeah im lookin aint everybody lookin for that one of a kind one in a million match made in heaven that we all know probably dont exist whats that yeah im a little jaded over it cynical maybe even a litle bitter about all the chances ive missed cause ive seen it all come and go before im sure ill see it again but if i thought for one instant it might be love id be the first one jumpin in here i go fallin the minute love starts callin here i go fallin for all its worth for better or worse like ive never been burned and i wont get hurt yeah i know its kinda fast i only met her last night so what makes me think this ones gonna be any different lets just say ive got a real good feeling about it is it meant to be do i think its gonna last dont ask me i aint going there i aint touching that but ill tell you this every time i get close to her i cant think of nothin else shes in every thought every dream i ever dream i cant stop myself here i go fallin the minute love starts callin here i go fallin for all its worth for better or worse like ive never been burned and i wont get hurt it was sure nice talkin to you but i really gotta run cause i think i finally found her man here she comes here i go fallin the minute love starts callin here i go fallin for all its worth for better or worse like ive never been burned and i wont get hurt,284
291110,3030,2001,deltron-3030,Hip-Hop,yo its three thousand thirty i want yall to meet deltron zero hero not no small feat its all heat in this day and age i rage your grave anything it takes to save the day nueromancer perfect blend of technology and magic use my rappin so you all could see the hazards plus entertainment where many are brainless we cultivated the lost art of study and i brought a buddy automator harder slayer fascinating combinations cyber warlords are activating abominations arm a nation with hatred we aint with that we hightech archeologists searching for nicknacks composing musical stimpacks that impacts the song crack the motor what you think you rappin for i used to be a mech soldier but i didnt respect orders i had to step forward tell them this aint for us living in a postapocalyptic world morbid and horrid the secrets of the past they horded now we just borded on a futuristic spacecraft no mistakes black its our music we must take back yo its three thousand thirty i want yall to meet deltron zero and automator yo its three thousand thirty i want yall to meet deltron zero and automator yo its three thousand thirty i want yall to meet deltron zero and automator del im feeling like a ghost in a shell i wrote this in jail playing host to a cell for the pure verbal they said my sentance was equivalent to murder just another hurdle i bounced through a portal i knew they had the mindstate of mere mortals my ears morphed to receptors to catch ya every word about gravity control and the families they hold for handsome ransoms on the run with a handgun blast bioforms i am more than a planetwide manhunt with cannons will make me abandon my foolish plan of uprising fuck dying i hijack a mech controlling with my magical chance so battle advance through centuries a hip hop legacy megaspeed hyperwarp to automators crib and light the torch they cant fight the force victory is ours once we strike the source enterprising wise men look to the horizon thinking more capitalism is the wisdom and in prison all citizens in power with rhythm we keep the funk alive by talking with idioms yo its three thousand thirty i want yall to meet deltron zero and automator yo its three thousand thirty i want yall to meet deltron zero and automator yo its three thousand thirty i want yall to meet deltron zero and automator isnt eternal evil concerned with thievery medieval prehistoric rhetoric well we ahead of that lay it down with soundwaves that pound pavement original menstrals my central processing unit is in tune with my heart for this art not artificial cause that makes it hard to miss you copy cats finish last in the human race staying glued to safes to prude to take a buddah brak we got espers that let us bless with fresh shit undetected by yes men questing for five fleeting nanoseconds of fame protecting the brain from conspiracies against my cosmos while i float to neotokyo with opio or discuss combusitible rust clusters with plus evade cyber police in a computer crib confuse the kids but i can make a kickin rhymes thats sacred telepathic mind that takes its greatness from the matrix esper rhyme professor rushes in ultra pressures with correction measures why half the worlds a desert canibals eat human brains for dessert buried under deap dirt mobility innert i insert these codes for the cataclysm ever since i had the vision use my magnitism in this modern metropolis they tries to lock us up under preposterous laws thats not for us yo its three thousand thirty i want yall to meet deltron zero and automator yo its three thousand thirty i want yall to meet deltron zero and automator yo its three thousand thirty i want yall to meet deltron zero and automator,660
57439,beanie-mack-bitch,2001,beanie-sigel,Hip-Hop,you know my name bitch uh yeah hold up the streets gave me heat and the eagle was the thing that they gave me its the rap guerilla that still clap fucker yeah guess whos back mack bitch i move blocks and pounds i move out with small blocks from towns move out with small glocks and pounds uhhuh and i take everything to the table bag and rock it down fuck who watchin now the neighbors they in pocket now fuck you haters cop some pocket now when it come to coke you cant outwit me mine cheap bout to take over the city of philly like john street nigga ask all yall fiends they call me chef boyarbeans beanie crocker cook coke proper right amount of flour siffin it up coke spots runnin by the hour shiftin it up graveyard shifts move packs in bundles braveheart kids use gats dont rumble gorilla niggas goin ape in this concrete jungle banana clipsll make them monkeys humble  beanie sigel was the name that they gave me beanie sigel was the name that they gave me beanie beanie sigel was the name that they gave me beanie yeah but guess who back its mack bitch uhhuh back in the mix or the scuffle im in the hood with them chips like ruffles boxman frito lay for that free dough boxin you will lay nigga im not playin listen whether i make cash or take cash im in the hood eatin with my dog like when we breakfast bs on the hood and the wheel and the brake pad shit when i skate past bitches shake ass i sit fourthirty deep in wheels you bout fourthirty cheap in wheels small benz look at your small rims small wheel small grill big beans sittin in bentley my heart peels zero to sixty so quickly how you want it you can have it drop top stick shift automatic back wheels still smokin 64 still rolling 3 wheel motion its ferocious  mack hey yo on the low doe shh the whole city is mine im trying to flood the whole city with dimes yeah im in the kitchen yeah with that vision wear get them digits clear you can come and get them pigeons here niggas talk about the crack game slowed up bullshit you switch to hustle when the rap game showed up uhhuh while you wastin your time spittin the rhymes im gettin mine spittin them rhymes but still pitchin them dimes and the spot still sick with da grime glock 26 nigga but im sicker than nine im live with the pound small silencer calmin the sound stick with the seven strickly smith with the seven shit when i drop back and cock back and pop that im poppin for keeps im not gettin stopped in the streets imagine that a nigga tryin to rock mack only nigga did it was jay and he did it when i signed the contract  ,503
57440,still-got-love-for-you,2001,beanie-sigel,Hip-Hop,for the record yall uhhuh i know you hear me for the record yall dynasty album track 16 listeners fret i cant take back that sixteen shit the truth spoke i gotta give the world true quotes can you feel it i know the truth hurts they say how can he disrespect his pop with harsh curses simple  harsh life harsh s i cant believe the mouth of this prick he said put his mouth on his dick i know we gotta talk bout that i know you salt bout that you on the tip like i dont like you i got four kids three baby mothers im just like you sometimes i wanted to just fight you shit swing on you  think im playin man im just like you i was a kid with a puzzle with missing pieces tryin to put it together dawg you put it together you made me have to foot through the weather in the storm with no raincoat i dont only speak on me i speak upon the kids in the same boat ridin the same water same situation same fatherless daughter  i hate you thats in your mind dont get caught up in the rhyme you think i dissed you now that i dont miss you now dont be a hater now be glad i made it now i know i probably rubbed you the wrong way but fuck what the song say for the record check it  still got love for you though you left me in the cold to face this world alone and make it on my own i still got love for you but i just cant fight the pain its so hard not to hate but you grow up in a way listen  that was my hurt in my heart talkin along with the truth i would thirst often as a youth cause of you the person moms nursing selfesteem issues round the house its hard to find a clean tissue minus her tears to rewind this time i promise i minused my years to the day to take the pain away seemed sunny outside always rained on jay pop you my umbrella come help your son with the weather soon we come together like man and man and build play space cards face up ive come to deal in order to get right we gotta deal with this wrong and the pain i felt all my life you feel in the song your lack of warmth left a chill in the morn your lack of love left me loveless and im of your breath im your mind body and soul your heart your flesh your alcohol your smoke in results im a mess and dad still i love you no less dad hope you didnt think success would make me less mad but not mad just disappointed  we wasted years i swear to god may you take me away from here if you taught me anything the one thing you taught me is to face my fears coward how could you let me grow without you grind in this rap game take dough without you wear my pro keds close to the sole without you family pictures pose without you  why why shouldnt i be mad monsters parents separated monster had his dad these parents had they problems he still came to the pad he bought em new bikes imagine what that felt like used to have to butt my head to go to sleep at night nigga you did me wrong but the love is strong lets move on,611
